ATS_CODE,BORO,BORONUM,LOC_CODE,SCHOOLNAME,SCH_TYPE,MANAGED_BY,GEO_DISTRI,ADMIN_DIST,ADDRESS,STATE_CODE,ZIP,PRINCIPAL,PRIN_PH,FAX,GRADES,City,Full Address,"Lat, Lng",lat,lng
03M541 ,M,1,M541,MANHATTAN / HUNTER SCIENCE HIGH SCHOOL,High school,1,3,3,122 AMSTERDAM AVENUE,NY,10023,SUSAN KREISMAN,212-501-1235,212-501-1171,"09,10,11,12",MANHATTAN,"122 AMSTERDAM AVENUE,NY","40.7744886, -73.9852838",40.7744886,-73.9852838
30Q122 ,Q,4,Q122,P.S. 122 MAMIE FAY,K-8,1,30,30,21-21 DITMARS BOULEVARD,NY,11105,PAMELA SABEL,718-721-6410,718-726-0016,"PK,0K,01,02,03,04,05,06,07,08,SE",QUEENS,"21-21 DITMARS BOULEVARD,NY","40.7802536, -73.916121",40.7802536,-73.916121
02M114 ,M,1,M114,EAST SIDE MIDDLE SCHOOL,Junior High-Intermediate-Middle,1,2,2,331 EAST 91ST STREET,NY,10128,DAVID GETZ,212-360-0114,212-360-0121,"06,07,08,SE",NEW YORK,"331 EAST 91ST STREET,NY","40.7804031, -73.9475771",40.7804031,-73.9475771
02M051 ,M,1,M051,P.S. 051 ELIAS HOWE,Elementary,1,2,2,323 East 91st Street,NY,10128,NANCY SING BOCK,212-757-3067,212-582-8661,"PK,0K,01,02,03,04,05,SE",MANHATTAN,"323 East 91st Street,NY","40.7806699, -73.9478478622752",40.7806699,-73.94784786
25Q209 ,Q,4,Q209,P.S. 209 CLEARVIEW GARDENS,Elementary,1,25,25,16-10 UTOPIA PARKWAY,NY,11357,MARY MCDONNELL,718-352-3939,718-352-0367,"PK,0K,01,02,03,04,05,SE",QUEENS,"16-10 UTOPIA PARKWAY,NY","40.7837143, -73.7950273",40.7837143,-73.7950273
75M811 ,M,1,M811,P.S. M811 - MICKEY MANTLE SCHOOL,K-8,1,3,75,466 WEST END AVENUE,NY,10024,BARRY DAUB,212-579-3788,212-579-3879,"PK,0K,01,02,03,04,05,06,07,08,SE",MANHATTAN,"466 WEST END AVENUE,NY","40.786343, -73.9792462359811",40.786343,-73.97924624
04M680 ,M,1,M680,"HERITAGE SCHOOL, THE",High school,1,4,4,1680 LEXINGTON AVENUE,NY,10029,LUIS ALBERTO DUANY,212-828-2858,212-828-2861,"09,10,11,12,SE",MANHATTAN,"1680 LEXINGTON AVENUE,NY","40.7919444, -73.9466667",40.7919444,-73.9466667
04M013 ,M,1,M013,J.H.S. 013 JACKIE ROBINSON,Junior High-Intermediate-Middle,1,4,4,1573 MADISON AVENUE,NY,10029,JACOB MICHELMAN,212-860-8935,212-860-5933,"06,07,08,SE",MANHATTAN,"1573 MADISON AVENUE,NY","40.7937647, -73.9484635194003",40.7937647,-73.94846352
04M497 ,M,1,M497,CENTRAL PARK EAST I,Elementary,1,4,4,1573 MADISON AVENUE,NY,10029,Julie Zuckerman,212-860-5821,212-860-6017,"PK,0K,01,02,03,04,05,SE",MANHATTAN,"1573 MADISON AVENUE,NY","40.7937647, -73.9484635194003",40.7937647,-73.94846352
04M555 ,M,1,M555,CENTRAL PARK EAST HIGH SCHOOL,High school,1,4,4,1573 MADISON AVENUE,NY,10029,BENNETT LIEBERMAN,212-860-5929,212-860-2938,"09,10,11,12,SE",MANHATTAN,"1573 MADISON AVENUE,NY","40.7937647, -73.9484635194003",40.7937647,-73.94846352
84M518,M,1,M518,East Harlem Scholars Academy Charter School,Elementary,2,4,84,1573 MADISON AVENUE,NY,10029,,,,"0K,01,SE",MANHATTAN,"1573 MADISON AVENUE,NY","40.7937647, -73.9484635194003",40.7937647,-73.94846352
04M435 ,M,1,M435,MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS,High school,1,4,4,260 PLEASANT AVENUE,NY,10029,JOSE DAVID JIMENEZ,212-876-4639,212-996-5946,"09,10,11,12,SE",MANHATTAN,"260 PLEASANT AVENUE,NY","40.7942678, -73.9329151",40.7942678,-73.9329151
04M825 ,M,1,M825,ISAAC NEWTON MIDDLE SCHOOL FOR MATH & SCIENCE,Junior High-Intermediate-Middle,1,4,4,260 PLEASANT AVENUE,NY,10029,LISA NELSON,212-860-6006,212-987-4197,"06,07,08,SE",MANHATTAN,"260 PLEASANT AVENUE,NY","40.7942678, -73.9329151",40.7942678,-73.9329151
04M108 ,M,1,M108,P.S. 108 ASSEMBLYMAN ANGELO DEL TORO EDUCATIONAL C,K-8,1,4,4,1615 MADISON AVENUE,NY,10029,LOURDES ARROYO,212-860-5803,212-860-6095,"PK,0K,01,02,03,04,05,06,07,08,SE",MANHATTAN,"1615 MADISON AVENUE,NY","40.79502965, -73.9476966525284",40.79502965,-73.94769665
03M075 ,M,1,M075,P.S. 075 EMILY DICKINSON,Elementary,1,3,3,735 WEST END AVENUE,NY,10025,Robert O'Brien,212-866-5400,212-678-2878,"0K,01,02,03,04,05,SE",MANHATTAN,"735 WEST END AVENUE,NY","40.7951176, -73.9737829454819",40.7951176,-73.97378295
03M250 ,M,1,M250,M.S. 250 WEST SIDE COLLABORATIVE MIDDLE SCHOOL,Junior High-Intermediate-Middle,1,3,3,735 WEST END AVENUE,NY,10025,JEANNE ROTUNDA,212-866-6313,212-678-5295,"06,07,08,SE",MANHATTAN,"735 WEST END AVENUE,NY","40.7951176, -73.9737829454819",40.7951176,-73.97378295
04M045 ,M,1,M045,J.H.S. M045 JOHN S. ROBERTS,Junior High-Intermediate-Middle,1,4,4,2351 1ST AVENUE,NY,10035,Tomasz Grabski,212-860-5838,212-860-5837,"06,07,08,SE",MANHATTAN,"2351 1ST AVENUE,NY","40.7993197, -73.9338386",40.7993197,-73.9338386
84M335,M,1,M335,LEADERSHIP VILLAGE ACADEMY CHARTER SCHOOL,Secondary School,2,4,84,2351 1ST AVENUE,NY,10035,Sam Fragomeni,646-812-9400,212-996-1626,"05,06,07,08,09,10",MANHATTAN,"2351 1ST AVENUE,NY","40.7993197, -73.9338386",40.7993197,-73.9338386
04M409 ,M,1,M409,COALITION SCHOOL FOR SOCIAL CHANGE,High school,1,2,4,2351 1ST AVENUE,NY,10035,Sheldon Young,212-831-5153,212-831-5951,"09,10,11,12,SE",MANHATTAN,"2351 1ST AVENUE,NY","40.7993197, -73.9338386",40.7993197,-73.9338386
14K132 ,K,2,K132,P.S. 132 THE CONSELYEA SCHOOL,Elementary,1,14,14,320 MANHATTAN AVENUE,NY,11211,BETH LUBECK,718-599-7301,718-599-7417,"PK,0K,01,02,03,04,05,SE",BROOKLYN,"320 MANHATTAN AVENUE,NY","40.8035668, -73.9577183",40.8035668,-73.9577183
84M284,M,1,M284,HARLEM CHILDREN'S ZONE/PROMISE ACADEMY CHARTER SCH,K-12 all grades,2,5,84,35 EAST 125TH STREET,NY,10035,Tonya White/Dennis McKesey,212-368-3470,212-289-0661,"0K,01,02,03,04,05,06,07,10,11",MANHATTAN,"35 EAST 125TH STREET,NY","40.8061447, -73.940899649786",40.8061447,-73.94089965
84X394,X,2,X394,MOTT HAVEN ACADEMY CHARTER SCHOOL,K-8,2,7,84,170 BROWN PLACE,NY,10454,Jessica Nauiokas,718-292-7015,718-292-7823,"0K,01,02,03,SE",BRONX,"170 BROWN PLACE,NY","40.80631085, -73.920885177453",40.80631085,-73.92088518
07X043 ,X,2,X043,P.S. 043 JONAS BRONCK,Elementary,1,7,7,165 BROWN PLACE,NY,10454,GIOVANNA DELUCCHI,718-292-4502,718-292-4504,"PK,0K,01,02,03,04,05,SE",BRONX,"165 BROWN PLACE,NY","40.8065501, -73.9213181",40.8065501,-73.9213181
84M341,M,1,M341,HARLEM CHILDREN'S ZONE/PROMISE ACADEMY II,Elementary,2,5,84,2005 MADISON AVENUE,NY,10035,Kathleen Fernald/Sheryl Ra*,917-492-1481,917-492-1576,"0K,01,02,03,04,05,06",MANHATTAN,"2005 MADISON AVENUE,NY","40.8070452, -73.9387486",40.8070452,-73.9387486
05M469 ,M,1,M469,CHOIR ACADEMY OF HARLEM,Secondary School,1,5,5,2005 MADISON AVENUE,NY,10035,Dr. A. Ellen Parris,212-289-6227,212-289-4195,"06,07,08,09,10,11,12,SE",MANHATTAN,"2005 MADISON AVENUE,NY","40.8070452, -73.9387486",40.8070452,-73.9387486
84M483,M,1,M483,New York French American Charter School,K-12 all grades,2,3,84,311 WEST 120TH STREET,NY,10027,Katrine Watkins,212-666-4134,212-666-4138,"0K,01,02",NEW YORK,"311 WEST 120TH STREET,NY","40.80753205, -73.9542306678401",40.80753205,-73.95423067
07X224 ,X,2,X224,P.S. / I.S. 224,Junior High-Intermediate-Middle,1,7,7,345 BROOK AVENUE,NY,10454,Sojourner Welch,718-665-9804,718-665-0078,"06,07,08,SE",BRONX,"345 BROOK AVENUE,NY","40.8101008, -73.9184702",40.8101008,-73.9184702
07X334 ,X,2,X334,INTERNATIONAL COMMUNITY HIGH SCHOOL,High school,1,7,7,345 BROOK AVENUE,NY,10454,BERENA CABARCAS,718-665-4128,718-665-4547,"09,10,11,12",BRONX,"345 BROOK AVENUE,NY","40.8101008, -73.9184702",40.8101008,-73.9184702
07X343 ,X,2,X343,ACADEMY OF APPLIED MATHEMATICS AND TECHNOLOGY,Junior High-Intermediate-Middle,1,7,7,345 BROOK AVENUE,NY,10454,Vincent Gassetto,718-292-3883,718-292-4473,"06,07,08,SE",BRONX,"345 BROOK AVENUE,NY","40.8101008, -73.9184702",40.8101008,-73.9184702
07X655 ,X,2,X655,SAMUEL GOMPERS CAREER AND TECHNICAL EDUCATION HIGH,High school,1,7,7,455 SOUTHERN BLVD,NY,10455,JOYCE MILLS KITTRELL,718-665-0950,718-292-3164,"09,10,11,12,SE",BRONX,"455 SOUTHERN BLVD,NY","40.8101458, -73.9071432",40.8101458,-73.9071432
05M036 ,M,1,M036,P.S. 036 MARGARET DOUGLAS,Elementary,1,5,5,123 MORNINGSIDE DRIVE,NY,10027,Cynthia Mullins-Simmons,212-690-5807,212-690-5811,"PK,0K,01,02,03,04,SE",MANHATTAN,"123 MORNINGSIDE DRIVE,NY","40.81061285, -73.9573874267067",40.81061285,-73.95738743
07X520 ,X,2,X520,FOREIGN LANGUAGE ACADEMY OF GLOBAL STUDIES,High school,1,7,7,470 JACKSON AVENUE,NY,10455,LEBA COLLINS AUGONE,718-585-4024,718-585-4239,"09,10,11,12,SE",BRONX,"470 JACKSON AVENUE,NY","40.8110683, -73.909522",40.8110683,-73.909522
75X754 ,X,2,X754,J. M. RAPPORT SCHOOL CAREER DEVELOPMENT,High school,1,7,75,470 JACKSON AVENUE,NY,10455,ELLIS SCOPE,718-993-5581,718-585-4624,"08,09,10,11,12,SE",BRONX,"470 JACKSON AVENUE,NY","40.8110683, -73.909522",40.8110683,-73.909522
84X395,X,2,X395,"NYC CHARTER HIGH SCHOOL FOR ARCHITECTURE, ENGINEER",High school,2,7,84,300 East 140th Street,NY,10454,Eugene Foley,646-400-5566,718-585-4780,"09,10,11",BRONX,"300 East 140th Street,NY","40.811442375, -73.92462225",40.81144238,-73.92462225
84X407,X,2,X407,BRONX CHARTER SCHOOL FOR CHILDREN,Elementary,2,7,84,388 WILLIS AVENUE,NY,10454,Kristina Jelinek,718-402-3300,718-402-3258,"0K,01,02,03,04,05",BRONX,"388 WILLIS AVENUE,NY","40.8126997, -73.920031",40.8126997,-73.920031
84X554,X,2,X554,New York City Montessori Charter School,Elementary,2,7,84,416 WILLIS AVENUE,NY,10454,,,,"0K,01,SE",BRONX,"416 WILLIS AVENUE,NY","40.813231, -73.9196382",40.813231,-73.9196382
07X277 ,X,2,X277,P.S. 277,Elementary,1,7,7,519 ST ANNS AVENUE,NY,10455,CHERYL TYLER,718-292-3594,718-292-3630,"PK,0K,01,02,03,04,05,SE",BRONX,"519 ST ANNS AVENUE,NY","40.8133767, -73.9137666696814",40.8133767,-73.91376667
07X005 ,X,2,X005,P.S. 005 PORT MORRIS,Elementary,1,7,7,564 JACKSON AVENUE,NY,10455,MARY PADILLA,718-292-2683,718-292-2495,"PK,0K,01,02,03,04,05,SE",BRONX,"564 JACKSON AVENUE,NY","40.8134341, -73.9081921",40.8134341,-73.9081921
75X168 ,X,2,X168,P.S. 168,K-12 all grades,1,7,75,339 MORRIS AVENUE,NY,10451,ROSA NIEVES GREENE,718-585-2100,718-585-8315,"PK,0K,01,02,03,04,05,06,07,08,09,10,11,12,SE",BRONX,"339 MORRIS AVENUE,NY","40.8134341, -73.9257221",40.8134341,-73.9257221
07X203 ,X,2,X203,M.S. 203,Junior High-Intermediate-Middle,1,7,7,339 MORRIS AVENUE,NY,10451,William Hewlett Jr,718-292-1052,718-292-5765,"06,07,08,SE",BRONX,"339 MORRIS AVENUE,NY","40.8134341, -73.9257221",40.8134341,-73.9257221
07X551 ,X,2,X551,BRONX ACADEMY OF LETTERS,Secondary School,1,7,7,339 MORRIS AVENUE,NY,10451,ANNA HALL,718-401-4891,718-401-6626,"06,07,08,09,10,11,12,SE",BRONX,"339 MORRIS AVENUE,NY","40.8134341, -73.9257221",40.8134341,-73.9257221
08X062 ,X,2,X062,P.S. 062 INOCENSIO CASANOVA,Elementary,1,8,8,660 FOX STREET,NY,10455,LISA MANFREDONIA,718-585-1617,718-292-6327,"PK,0K,01,02,03,04,05,SE",BRONX,"660 FOX STREET,NY","40.8139737, -73.9002559",40.8139737,-73.9002559
08X048 ,X,2,X048,P.S. 048 JOSEPH R. DRAKE,Elementary,1,8,8,1290 SPOFFORD AVENUE,NY,10474,ROXANNE CARDONA,718-589-4312,718-842-6993,"PK,0K,01,02,03,04,05,SE",BRONX,"1290 SPOFFORD AVENUE,NY","40.8141111, -73.8869412262919",40.8141111,-73.88694123
84M350,M,1,M350,DEMOCRACY PREP CHARTER SCHOOL,Secondary School,2,5,84,207 West 133rd Street,NY,10030,Lisa Friscia/Elizabeth Raji,212-281-1248,212-283-4202,"06,07,08,09,10,SE",New York,"207 West 133rd Street,NY","40.8143281, -73.945101",40.8143281,-73.945101
07X161 ,X,2,X161,P.S. 161 PONCE DE LEON,Elementary,1,7,7,628 TINTON AVENUE,NY,10455,Mark Weisman,718-292-5478,718-292-5476,"PK,0K,01,02,03,04,05,SE",BRONX,"628 TINTON AVENUE,NY","40.8145452, -73.9048587",40.8145452,-73.9048587
07X162 ,X,2,X162,J.H.S. 162 LOLA RODRIGUEZ DE TIO,Junior High-Intermediate-Middle,1,7,7,600 SAINT ANN'S AVENUE,NY,10455,MARYANN MANZOLILLO,718-292-0880,718-292-5735,"06,07,08,SE",BRONX,"600 SAINT ANN'S AVENUE,NY","40.81467045, -73.9120040781003",40.81467045,-73.91200408
84X393,X,2,X393,GREEN DOT NY CHARTER SCHOOL,High school,2,7,84,600 SAINT ANN'S AVENUE,NY,10455,Ashish Kapadia,718-585-0560,718-585-0563,"09,10,11",BRONX,"600 SAINT ANN'S AVENUE,NY","40.81467045, -73.9120040781003",40.81467045,-73.91200408
08X282 ,X,2,X282,"YOUNG WOMEN'S LEADERSHIP SCHOOL, BRONX CAMPUS",High school,1,8,8,456 WHITE PLAINS ROAD,NY,10473,ARNETTE CROCKER,718-542-0740,718-542-0841,"09,10,11,12,SE",BRONX,"456 WHITE PLAINS ROAD,NY","40.814996, -73.8560409",40.814996,-73.8560409
08X367 ,X,2,X367,"ARCHIMEDES ACADEMY FOR MATH, SCIENCE AND TECHNOLOG",Junior High-Intermediate-Middle,1,8,8,456 WHITE PLAINS ROAD,NY,10473,MIRIAM LAZAR,718-617-5046,718-617-7395,"06,07,08,09,SE",BRONX,"456 WHITE PLAINS ROAD,NY","40.814996, -73.8560409",40.814996,-73.8560409
08X375 ,X,2,X375,THE BRONX MATHEMATICS PREPARATORY SCHOOL,Junior High-Intermediate-Middle,1,8,8,456 WHITE PLAINS ROAD,NY,10473,MARK D. CLARKE,718-542-5063,718-542-5236,"06,07,08,SE",BRONX,"456 WHITE PLAINS ROAD,NY","40.814996, -73.8560409",40.814996,-73.8560409
07X427 ,X,2,X427,COMMUNITY SCHOOL FOR SOCIAL JUSTICE,High school,1,7,7,350 GERARD AVENUE,NY,10451,Sue-Ann Rosch,718-402-8481,718-402-8650,"09,10,11,12,SE",BRONX,"350 GERARD AVENUE,NY","40.8155463, -73.9304408",40.8155463,-73.9304408
07X670 ,X,2,X670,HEALTH OPPORTUNITIES HIGH SCHOOL,High school,1,7,7,350 GERARD AVENUE,NY,10451,CARRON STAPLE,718-401-1826,718-401-1632,"09,10,11,12,SE",BRONX,"350 GERARD AVENUE,NY","40.8155463, -73.9304408",40.8155463,-73.9304408
84X345,X,2,X345,HYDE LEADERSHIP CHARTER SCHOOL,K-12 all grades,2,8,84,730 BRYANT AVENUE,NY,10474,Betsy Olney,718-991-5500,718-842-8617,"0K,01,02,03,04,06,07,08,09,10",BRONX,"730 BRYANT AVENUE,NY","40.8155979, -73.8853165",40.8155979,-73.8853165
75X352 ,X,2,X352,THE VIDA BOGART SCHOOL FOR ALL CHILDREN,K-8,1,8,75,730 BRYANT AVENUE,NY,10474,LOURDES MENDEZ,718-542-1537,718-542-5128,"0K,01,02,03,04,05,06,07,08,SE",BRONX,"730 BRYANT AVENUE,NY","40.8155979, -73.8853165",40.8155979,-73.8853165
08X424 ,X,2,X424,THE HUNTS POINT SCHOOL,Junior High-Intermediate-Middle,1,8,8,730 BRYANT AVENUE,NY,10474,JOHN HUGHES,718-328-1972,718-328-7330,"06,07,08,SE",BRONX,"730 BRYANT AVENUE,NY","40.8155979, -73.8853165",40.8155979,-73.8853165
08X302 ,X,2,X302,M.S. 302 LUISA DESSUS CRUZ,Junior High-Intermediate-Middle,1,8,8,681 KELLY STREET,NY,10455,ANGEL RODRIGUEZ,718-292-6070,718-401-2958,"06,07,08,SE",BRONX,"681 KELLY STREET,NY","40.8156756, -73.9017701",40.8156756,-73.9017701
08X487,X,2,X487,Girls Preparatory Charter School of the Bronx,Elementary,2,8,84,681 KELLY STREET,NY,10455,Josie Carbone,718-292-2113,,"0K,01,02,SE",BRONX,"681 KELLY STREET,NY","40.8156756, -73.9017701",40.8156756,-73.9017701
07X018 ,X,2,X018,P.S. 018 JOHN PETER ZENGER,Elementary,1,7,7,502 MORRIS AVENUE,NY,10451,Jasmin Varela,718-292-2868,718-292-2862,"PK,0K,01,02,03,04,05,SE",BRONX,"502 MORRIS AVENUE,NY","40.8162146, -73.9222860267565",40.8162146,-73.92228603
05M302 ,M,1,M302,KAPPA IV,Junior High-Intermediate-Middle,1,5,5,6 EDGECOMBE AVENUE,NY,10030,BRIONY CARR,212-690-4963,212-690-8056,"06,07,08,SE",MANHATTAN,"6 EDGECOMBE AVENUE,NY","40.8171503, -73.9474899",40.8171503,-73.9474899
05M304 ,M,1,M304,MOTT HALL HIGH SCHOOL,High school,1,5,5,6 EDGECOMBE AVENUE,NY,10030,Altagracia Villalona,212-690-5501,212-690-5047,"09,10,11,12,SE",MANHATTAN,"6 EDGECOMBE AVENUE,NY","40.8171503, -73.9474899",40.8171503,-73.9474899
05M685 ,M,1,M685,BREAD  &  ROSES INTEGRATED ARTS HIGH SCHOOL,High school,1,5,5,6 EDGECOMBE AVENUE,NY,10030,RODNEY LOFTON,212-926-4152,212-926-4317,"09,10,11,12,SE",MANHATTAN,"6 EDGECOMBE AVENUE,NY","40.8171503, -73.9474899",40.8171503,-73.9474899
08X332 ,X,2,X332,HOLCOMBE L. RUCKER SCHOOL OF COMMUNITY RESEARCH,High school,1,8,8,965 LONGWOOD AVENUE,NY,10459,SHARIF RUCKER,718-860-1053,718-860-1321,"09,10,11,12,SE",BRONX,"965 LONGWOOD AVENUE,NY","40.8176007, -73.8979847",40.8176007,-73.8979847
08X530 ,X,2,X530,BANANA KELLY HIGH SCHOOL,High school,1,8,8,965 LONGWOOD AVENUE,NY,10459,JOSHUA LAUB,718-860-1242,718-860-1934,"09,10,11,12,SE",BRONX,"965 LONGWOOD AVENUE,NY","40.8176007, -73.8979847",40.8176007,-73.8979847
08X130 ,X,2,X130,P.S. 130 ABRAM STEVENS HEWITT,Elementary,1,8,8,750 PROSPECT AVENUE,NY,10455,LOURDES VELAZQUEZ,718-665-0962,718-292-0417,"PK,0K,01,02,03,04,05,SE",BRONX,"750 PROSPECT AVENUE,NY","40.8178042, -73.9019975115581",40.8178042,-73.90199751
07X473 ,X,2,X473,MOTT HAVEN VILLAGE PREPARATORY HIGH SCHOOL,High school,1,7,7,701 ST. ANNS AVENUE,NY,10455,FLAVIA PUELLO PERDOMO,718-402-0571,718-665-2363,"09,10,11,12,SE",BRONX,"701 ST. ANNS AVENUE,NY","40.8183204, -73.9111832",40.8183204,-73.9111832
10X495 ,X,2,X495,UNIVERSITY HEIGHTS SECONDARY SCHOOL AT BRONX COMMU,High school,1,7,7,701 ST. ANNS AVENUE,NY,10455,HAZEL JOSEPH ROSEBORO,718-292-0578,718-295-7572,"09,10,11,12,SE",BRONX,"701 ST. ANNS AVENUE,NY","40.8183204, -73.9111832",40.8183204,-73.9111832
05M670 ,M,1,M670,THURGOOD MARSHALL ACADEMY FOR LEARNING AND SOCIAL,Secondary School,1,5,5,200-214 WEST 135TH STREET,NY,10030,Sandye Johnson,212-283-8055,212-283-8109,"06,07,08,09,10,11,12,SE",NEW YORK,"200-214 WEST 135TH STREET,NY","40.818395, -73.9508799",40.818395,-73.9508799
75X017 ,X,2,X017,P.S. X017,K-8,1,7,75,778 FOREST AVENUE,NY,10456,ROBIN COHEN,718-665-5617,718-665-6372,"0K,01,02,03,04,05,06,07,08,SE",BRONX,"778 FOREST AVENUE,NY","40.8188475, -73.9050629",40.8188475,-73.9050629
07X296 ,X,2,X296,SOUTH BRONX ACADEMY FOR APPLIED MEDIA,Junior High-Intermediate-Middle,1,7,7,778 FOREST AVENUE,NY,10456,ROSHONE AULT,718-401-0059,718-401-0577,"06,07,08,SE",BRONX,"778 FOREST AVENUE,NY","40.8188475, -73.9050629",40.8188475,-73.9050629
07X298 ,X,2,X298,ACADEMY OF PUBLIC RELATIONS,Junior High-Intermediate-Middle,1,7,7,778 FOREST AVENUE,NY,10456,Barry Marks,718-665-8866,718-401-0051,"06,07,08,SE",BRONX,"778 FOREST AVENUE,NY","40.8188475, -73.9050629",40.8188475,-73.9050629
07X379 ,X,2,X379,JILL CHAIFETZ TRANSFER HIGH SCHOOL,High school,1,7,7,778 FOREST AVENUE,NY,10456,ANNE FENNELLY,718-402-2429,718-402-3120,"09,10,11,12",BRONX,"778 FOREST AVENUE,NY","40.8188475, -73.9050629",40.8188475,-73.9050629
08X107 ,X,2,X107,P.S. 107,Elementary,1,8,8,1695 SEWARD AVENUE,NY,10473,Katherine Hamm,718-860-2596,718-328-5799,"PK,0K,01,02,03,04,05,SE",BRONX,"1695 SEWARD AVENUE,NY","40.81886285, -73.8684275984095",40.81886285,-73.8684276
07X157 ,X,2,X157,P.S. 157 GROVE HILL,Elementary,1,7,7,757 CAULDWELL AVENUE,NY,10456,RAMONA DURAN,718-292-5255,718-292-5258,"PK,0K,01,02,03,04,05,SE",BRONX,"757 CAULDWELL AVENUE,NY","40.8189908, -73.9088423",40.8189908,-73.9088423
08X182 ,X,2,X182,P.S. 182,Elementary,1,8,8,601 STICKBALL BOULEVARD,NY,10473,Anne O'Grady,718-828-6607,718-409-8152,"PK,0K,01,02,03,04,05,SE",BRONX,"601 STICKBALL BOULEVARD,NY","40.820126, -73.856846",40.820126,-73.856846
08X269 ,X,2,X269,BRONX STUDIO SCHOOL FOR WRITERS AND ARTISTS,Junior High-Intermediate-Middle,1,8,8,928 SIMPSON STREET,NY,10459,DAVID VAZQUEZ,718-893-5158,718-893-5982,"06,07,08,09,10,SE",BRONX,"928 SIMPSON STREET,NY","40.8203974, -73.8929806885775",40.8203974,-73.89298069
08X519 ,X,2,X519,FELISA RINCON DE GAUTIER INSTITUTE FOR LAW AND PUB,High school,1,8,8,1440 STORY AVENUE,NY,10473,Ms. Grismaldy Laboy-Wilson,718-860-5110,718-860-5081,"09,10,11,12,SE",BRONX,"1440 STORY AVENUE,NY","40.82078665, -73.8807533855072",40.82078665,-73.88075339
08X560 ,X,2,X560,HIGH SCHOOL X560 - BRONX ACADEMY HIGH SCHOOL,High school,1,8,8,1440 STORY AVENUE,NY,10473,Gary Eisinger,718-860-5060,718-860-5063,"10,11,12",BRONX,"1440 STORY AVENUE,NY","40.82078665, -73.8807533855072",40.82078665,-73.88075339
08X537,X,2,X537,Bronx Arena High School,High school,1,8,8,1440 STORY AVENUE,NY,10473,Ty Cesene,718-935-3477,,"09,10,11,12",BRONX,"1440 STORY AVENUE,NY","40.82078665, -73.8807533855072",40.82078665,-73.88075339
08X295 ,X,2,X295,GATEWAY SCHOOL FOR ENVIRONMENTAL RESEARCH AND TECH,High school,1,8,8,1980 LAFAYETTE AVENUE,NY,10473,CLIFFORD SIEGEL,718-824-9327,718-824-4368,"09,10,11,12,SE",BRONX,"1980 LAFAYETTE AVENUE,NY","40.8209151, -73.8558569",40.8209151,-73.8558569
08X305 ,X,2,X305,PABLO NERUDA ACADEMY FOR ARCHITECTURE AND WORLD ST,High school,1,8,8,1980 LAFAYETTE AVENUE,NY,10473,Sabrina Cook,718-824-1682,718-824-1663,"09,10,11,12,SE",BRONX,"1980 LAFAYETTE AVENUE,NY","40.8209151, -73.8558569",40.8209151,-73.8558569
08X312 ,X,2,X312,MILLENNIUM ART ACADEMY,High school,1,8,8,1980 LAFAYETTE AVENUE,NY,10473,Maxine  Nodel,718-824-0978,718-824-0963,"09,10,11,12,SE",BRONX,"1980 LAFAYETTE AVENUE,NY","40.8209151, -73.8558569",40.8209151,-73.8558569
08X376 ,X,2,X376,"ANTONIA PANTOJA PREPARATORY ACADEMY, A COLLEGE BOA",Junior High-Intermediate-Middle,1,8,8,1980 LAFAYETTE AVENUE,NY,10473,NANCY JACQUELINE DIAZ,718-824-3152,,"06,07,08,09,SE",BRONX,"1980 LAFAYETTE AVENUE,NY","40.8209151, -73.8558569",40.8209151,-73.8558569
08X377 ,X,2,X377,BRONX COMMUNITY HIGH SCHOOL,High school,1,8,8,1980 LAFAYETTE AVENUE,NY,10473,Flora Greenaway,718-892-1026,718-892-6941,"09,10,11,12",BRONX,"1980 LAFAYETTE AVENUE,NY","40.8209151, -73.8558569",40.8209151,-73.8558569
08X452 ,X,2,X452,BRONX GUILD,High school,1,8,8,1980 LAFAYETTE AVENUE,NY,10473,Sam Decker,718-597-1587,718-597-1371,"09,10,11,12,SE",BRONX,"1980 LAFAYETTE AVENUE,NY","40.8209151, -73.8558569",40.8209151,-73.8558569
08X540 ,X,2,X540,SCHOOL FOR COMMUNITY RESEARCH AND LEARNING,High school,1,8,8,1980 LAFAYETTE AVENUE,NY,10473,JOHN TORNIFOLIO,718-892-2054,718-892-3580,"09,10,11,12,SE",BRONX,"1980 LAFAYETTE AVENUE,NY","40.8209151, -73.8558569",40.8209151,-73.8558569
08X432,X,2,X432,BRONX BRIDGES HIGH SCHOOL,High school,1,8,8,1980 LAFAYETTE AVENUE,NY,10473,Pablo Villavicencio,718-829-2984,718-829-2987,"09,SE",BRONX,"1980 LAFAYETTE AVENUE,NY","40.8209151, -73.8558569",40.8209151,-73.8558569
05M692 ,M,1,M692,"HIGH SCHOOL FOR MATHEMATICS, SCIENCE AND ENGINEERI",High school,1,5,5,240 CONVENT AVE,NY,10031,WILLIAM DUGAN,212-281-6490,212-281-6918,"09,10,11,12",NEW YORK,"240 CONVENT AVE,NY","40.82147395, -73.9490461998348",40.82147395,-73.9490462
